codigo_secc,mun,prov,pob,renta_med,pobreza_pc,pobreza_menores_pc,pobreza_mayores_pc,precio_alquiler,jubilados_pc,parados_pc,monoparental_pc,extranjeros_pc,estudios_sup_pc,menores_pc,mayores_pc
4625010018,València,Valencia/Valéncia,1588,17150,20.1,NA,NA,5.80357142857143,17.65,16.77,14.141414141414142,19.02,32.54,15.81,19.27
4625010019,València,Valencia/Valéncia,1374,15050,27.8,NA,NA,5.32396933132227,18.44,21.59,12.698412698412698,25.180000000000003,33.739999999999995,11.57,23.07
4625010019,València,Valencia/Valéncia,1374,15050,27.8,NA,NA,5.32396933132227,18.44,21.59,12.698412698412698,25.180000000000003,33.739999999999995,11.57,23.07
4625010021,València,Valencia/Valéncia,1709,13650,31.5,NA,NA,6,14.68,21.26,11.764705882352942,31.3,28.28,13.93,17.96
4625010021,València,Valencia/Valéncia,1709,13650,31.5,NA,NA,6,14.68,21.26,12.184873949579831,31.3,28.28,13.93,17.96
4625010022,València,Valencia/Valéncia,2128,19950,17.2,NA,NA,5.6989247311828,19.75,14.93,10.416666666666666,17.06,43.89,14.57,21.9
4625010022,València,Valencia/Valéncia,2128,19950,17.2,NA,NA,5.6989247311828,19.75,14.93,10.416666666666666,17.06,43.89,14.57,21.9
4625010023,València,Valencia/Valéncia,1200,19250,13.3,NA,NA,4.58333333333333,25,16.09,NA,13.919999999999998,40.23,11.33,27.83
4625010024,València,Valencia/Valéncia,2178,16450,20.5,NA,NA,6.05957767722474,19.86,16.23,11.784511784511784,18.87,30.72,13.77,24.2
4625010024,València,Valencia/Valéncia,2178,16450,20.5,NA,NA,6.05957767722474,19.86,16.23,11.74496644295302,18.87,30.72,13.77,24.2
4625010025,València,Valencia/Valéncia,1267,17850,14.2,NA,NA,5.79651326933935,15.42,14.67,14.124293785310735,12.39,38.41,17.599999999999998,16.73
4625010025,València,Valencia/Valéncia,1267,17850,14.2,NA,NA,5.79651326933935,15.42,14.67,13.636363636363637,12.39,38.41,17.599999999999998,16.73
4625010026,València,Valencia/Valéncia,1822,17850,12.7,NA,NA,5.02212389380531,23.27,17.299999999999997,13.46938775510204,11.96,35.809999999999995,12.95,27.06
4625010026,València,Valencia/Valéncia,1822,17850,12.7,NA,NA,5.02212389380531,23.27,17.299999999999997,13.46938775510204,11.96,35.809999999999995,12.95,27.06
4625010027,València,Valencia/Valéncia,983,18550,12.7,NA,NA,4.61366538952746,22.25,14.32,NA,9.66,33.26,13.12,28.89
4625010028,València,Valencia/Valéncia,1312,15750,18.2,NA,NA,5.33333333333333,21.36,18.4,16.574585635359117,16.31,32.08,14.71,25.99
4625010028,València,Valencia/Valéncia,1312,15750,18.2,NA,NA,5.33333333333333,21.36,18.4,16.483516483516482,16.31,32.08,14.71,25.99
4625010029,València,Valencia/Valéncia,1957,16450,19.4,NA,NA,6.06382978723404,16.27,17.25,13.6,14.97,26.08,16.150000000000002,17.990000000000002
4625010029,València,Valencia/Valéncia,1957,16450,19.4,NA,NA,6.06382978723404,16.27,17.25,14,14.97,26.08,16.150000000000002,17.990000000000002
4625010030,València,Valencia/Valéncia,1059,13650,28.5,NA,NA,4.49438202247191,15.54,23.799999999999997,NA,20.49,23.200000000000003,16.150000000000002,18.7
4625010031,València,Valencia/Valéncia,1907,14350,26.4,NA,NA,4.46368697478992,18.2,21.709999999999997,13.28125,18.09,18.56,11.85,22.86
4625010031,València,Valencia/Valéncia,1907,14350,26.4,NA,NA,4.46368697478992,18.2,21.709999999999997,13.671875,18.09,18.56,11.85,22.86
4625010032,València,Valencia/Valéncia,1613,15750,21.8,NA,NA,5.29411764705882,18.39,18.98,14.090909090909092,22.94,31.290000000000003,12.03,21.82
4625010032,València,Valencia/Valéncia,1613,15750,21.8,NA,NA,5.29411764705882,18.39,18.98,14.090909090909092,22.94,31.290000000000003,12.03,21.82
4625010033,València,Valencia/Valéncia,1226,10850,44,NA,NA,5.12631578947368,15.590000000000002,38.01,NA,21.86,12.9,15.25,20.880000000000003
4625010034,València,Valencia/Valéncia,1583,10850,43.5,NA,NA,4.74350652238864,17.599999999999998,35.79,18.181818181818183,20.34,11.05,14.21,22.68
4625010034,València,Valencia/Valéncia,1583,10850,43.5,NA,NA,4.74350652238864,17.599999999999998,35.79,17.766497461928935,20.34,11.05,14.21,22.68
4625010035,València,Valencia/Valéncia,1072,12250,37.7,NA,NA,4.59742534951959,16.16,31.91,NA,22.39,18.1,13.43,21.27
4625010036,València,Valencia/Valéncia,936,11550,42.5,NA,NA,5.28289473684211,18.67,40.77,NA,17.52,12.28,14.74,23.72
4625010037,València,Valencia/Valéncia,1106,12250,36.2,NA,NA,5.76086956521739,20.23,35.97,NA,20.43,17.119999999999997,12.839999999999998,26.31
4625010039,València,Valencia/Valéncia,1418,19950,13.9,NA,NA,6.72268907563025,13.5,16.11,11.11111111111111,15.659999999999998,38.39,19.53,13.750000000000002
4625010039,València,Valencia/Valéncia,1418,19950,13.9,NA,NA,6.72268907563025,13.5,16.11,11.11111111111111,15.659999999999998,38.39,19.53,13.750000000000002
4625010040,València,Valencia/Valéncia,3089,25550,12.9,NA,NA,8.39499963778615,10.9,10.09,11.528822055137844,22.69,64.32,20.07,12.14
4625010040,València,Valencia/Valéncia,3089,25550,12.9,NA,NA,8.39499963778615,10.9,10.09,11.306532663316585,22.69,64.32,20.07,12.14
4625010041,València,Valencia/Valéncia,799,15050,34,NA,NA,NA,18.5,29.630000000000003,NA,20.03,18.06,13.39,25.91
4625010043,València,Valencia/Valéncia,782,19950,11.9,NA,NA,4.8042380324989,23.15,13.31,NA,14.07,30.680000000000003,11.64,29.92
4625010044,València,Valencia/Valéncia,1169,16450,22,NA,NA,5.85109477312464,20.16,18.790000000000003,NA,19.42,32.97,12.57,23.44
4625010045,València,Valencia/Valéncia,809,19950,14.6,NA,NA,5.23361976369495,25.14,16.07,NA,20.64,48.58,12.98,31.52
4625010046,València,Valencia/Valéncia,877,19950,22,NA,NA,5.37121212121212,26.56,16.85,NA,22.81,40.61,10.72,31.47
4625010047,València,Valencia/Valéncia,1280,19250,12.6,NA,NA,4.78366788321168,22.45,13.85,NA,11.41,38.82,16.48,24.22
4625010048,València,Valencia/Valéncia,1637,18550,11.1,NA,NA,5.39772727272727,16.619999999999997,15.93,13.658536585365852,10.02,30.209999999999997,11.42,17.65
4625010048,València,Valencia/Valéncia,1637,18550,11.1,NA,NA,5.39772727272727,16.619999999999997,15.93,13.592233009708735,10.02,30.209999999999997,11.42,17.65
4625010049,València,Valencia/Valéncia,1507,17150,13.8,NA,NA,5.13472527472527,16.91,17.77,13.775510204081632,9.16,32.97,13.669999999999998,19.38
4625010049,València,Valencia/Valéncia,1507,17150,13.8,NA,NA,5.13472527472527,16.91,17.77,14.285714285714286,9.16,32.97,13.669999999999998,19.38
4625010050,València,Valencia/Valéncia,1204,17150,18.6,NA,NA,6.06382978723404,19.77,16.43,NA,16.11,34.86,14.7,22.67
4625010051,València,Valencia/Valéncia,1241,17850,14.4,NA,NA,5.94059405940594,15,16.32,NA,9.67,33.77,14.59,17.24
4625010052,València,Valencia/Valéncia,2060,24150,8.3,NA,NA,8.10483870967742,14.38,10.94,13.28125,13.35,54.82,14.9,13.79
4625010052,València,Valencia/Valéncia,2060,24150,8.3,NA,NA,8.10483870967742,14.38,10.94,13.671875,13.35,54.82,14.9,13.79
4625010053,València,Valencia/Valéncia,2235,22750,15.1,NA,NA,8.02631578947368,11.6,12.29,12.828947368421051,21.52,55.22,15.17,12.44
4625010053,València,Valencia/Valéncia,2235,22750,15.1,NA,NA,8.02631578947368,11.6,12.29,13.157894736842104,21.52,55.22,15.17,12.44
4625010054,València,Valencia/Valéncia,1879,17150,21.2,NA,NA,7.92140232891214,12.839999999999998,16.02,10.447761194029852,14.74,35.39,18.790000000000003,14.580000000000002
4625010054,València,Valencia/Valéncia,1879,17150,21.2,NA,NA,7.92140232891214,12.839999999999998,16.02,10.486891385767793,14.74,35.39,18.790000000000003,14.580000000000002
4625011001,València,Valencia/Valéncia,1582,14350,28.9,NA,NA,5.94373219373219,11.42,22.32,11.27450980392157,29.33,25.869999999999997,14.73,14.16
4625011001,València,Valencia/Valéncia,1582,14350,28.9,NA,NA,5.94373219373219,11.42,22.32,11.27450980392157,29.33,25.869999999999997,14.73,14.16
4625011002,València,Valencia/Valéncia,1216,12950,40.5,NA,NA,6.16970658207772,10.13,27.700000000000003,NA,41.61,27.43,16.37,12.58
4625011004,València,Valencia/Valéncia,1282,19250,20.6,NA,NA,5.63613188688992,17.96,17.169999999999998,12.429378531073446,18.17,39.71,13.57,21.61
4625011004,València,Valencia/Valéncia,1282,19250,20.6,NA,NA,5.63613188688992,17.96,17.169999999999998,11.864406779661016,18.17,39.71,13.57,21.61
4625011005,València,Valencia/Valéncia,1658,16450,21.8,NA,NA,6.5725641025641,14.01,17.580000000000002,15.283842794759826,18.7,32.14,13.87,18.459999999999997
4625011005,València,Valencia/Valéncia,1658,16450,21.8,NA,NA,6.5725641025641,14.01,17.580000000000002,14.782608695652174,18.7,32.14,13.87,18.459999999999997
4625011006,València,Valencia/Valéncia,1137,19950,14.2,NA,NA,6.17746249074884,19.79,17.48,NA,17.150000000000002,40.62,14.69,22.96
4625011008,València,Valencia/Valéncia,2100,15050,29.8,NA,NA,7.7319587628866,14.8,26.1,10.95890410958904,18.62,28.44,14.760000000000002,18.48
4625011008,València,Valencia/Valéncia,2100,15050,29.8,NA,NA,7.7319587628866,14.8,26.1,10.616438356164384,18.62,28.44,14.760000000000002,18.48
4625011009,València,Valencia/Valéncia,2299,19250,17.8,NA,NA,7.24299065420561,13.77,15.329999999999998,15.666666666666666,14.79,37.4,16.27,15.7
4625011009,València,Valencia/Valéncia,2299,19250,17.8,NA,NA,7.24299065420561,13.77,15.329999999999998,15.666666666666666,14.79,37.4,16.27,15.7
4625011011,València,Valencia/Valéncia,1482,17150,23.4,NA,NA,5.91975956648869,19.5,19.86,11.682242990654206,21.39,37.45,13.16,22
4625011011,València,Valencia/Valéncia,1482,17150,23.4,NA,NA,5.91975956648869,19.5,19.86,11.682242990654206,21.39,37.45,13.16,22
4625011012,València,Valencia/Valéncia,652,18550,15.3,NA,NA,5.95685798771704,20.67,19.05,NA,13.34,29.5,7.98,29.45
4625011013,València,Valencia/Valéncia,1081,13650,37.6,NA,NA,6.92307692307692,17.83,33.26,NA,9.9,24.66,17.48,20.91
4625011015,València,Valencia/Valéncia,810,19950,17.8,NA,NA,6.73076923076923,20.97,17.25,NA,15.06,38.48,10.489999999999998,29.880000000000003
4625011017,València,Valencia/Valéncia,757,14350,29.2,NA,NA,7.27272727272727,12.93,24.37,NA,25.76,26.47,12.15,18.23
4625011018,València,Valencia/Valéncia,854,15750,25,NA,NA,6.73056737588653,20.630000000000003,18.16,NA,14.87,28.01,14.29,23.65
4625011019,València,Valencia/Valéncia,915,16450,22,NA,NA,9.38483383222043,24.32,21.93,NA,19.56,31.730000000000004,11.48,29.29
4625011021,València,Valencia/Valéncia,1151,15050,31,NA,NA,6.8134094676736,17.66,26.5,10.555555555555555,19.29,29.659999999999997,12.42,21.29
4625011021,València,Valencia/Valéncia,1151,15050,31,NA,NA,6.8134094676736,17.66,26.5,10.05586592178771,19.29,29.659999999999997,12.42,21.29
4625011022,València,Valencia/Valéncia,967,12950,40.8,NA,NA,7.48081841432225,14.85,37,NA,29.78,27.48,16.439999999999998,17.68
4625011024,València,Valencia/Valéncia,802,12250,38,NA,NA,5.5581550802139,15.09,36.02,NA,25.31,25.979999999999997,14.09,18.33
4625011026,València,Valencia/Valéncia,1434,15050,25.5,NA,NA,6.66666666666667,18.83,24.64,13.526570048309178,16.53,22.35,12.62,24.83
4625011026,València,Valencia/Valéncia,1434,15050,25.5,NA,NA,6.66666666666667,18.83,24.64,13.526570048309178,16.53,22.35,12.62,24.83
4625011028,València,Valencia/Valéncia,682,15750,22.5,NA,NA,7.22791808601235,20.44,18.73,NA,17.299999999999997,25.72,13.93,23.61
4625011029,València,Valencia/Valéncia,785,15750,26.8,NA,NA,7.24137931034483,19.86,21.74,NA,15.8,26.67,12.1,22.29
4625011030,València,Valencia/Valéncia,1226,15750,21.6,NA,NA,7.74647887323944,16.73,24,11.60220994475138,19.17,26.52,11.75,22.35
4625011030,València,Valencia/Valéncia,1226,15750,21.6,NA,NA,7.74647887323944,16.73,24,11.60220994475138,19.17,26.52,11.75,22.35
4625011031,València,Valencia/Valéncia,929,17150,20.6,NA,NA,7.37704918032787,17.43,22.72,NA,17.01,29.14,13.56,21.64
4625011032,València,Valencia/Valéncia,1075,11550,44.6,NA,NA,5.95238095238095,13.36,35.18,NA,18.05,17.71,16.470000000000002,15.909999999999998
4625011033,València,Valencia/Valéncia,1798,18550,13.8,NA,NA,6.13207547169811,23.98,15.88,12.5,8.450000000000001,29.92,13.01,26.53
4625011033,València,Valencia/Valéncia,1798,18550,13.8,NA,NA,6.13207547169811,23.98,15.88,12.06896551724138,8.450000000000001,29.92,13.01,26.53
4625011034,València,Valencia/Valéncia,1456,17150,19.8,NA,NA,6.40072140158021,24.45,19.58,11.737089201877934,16.14,27.94,9.55,27.950000000000003
4625011034,València,Valencia/Valéncia,1456,17150,19.8,NA,NA,6.40072140158021,24.45,19.58,11.79245283018868,16.14,27.94,9.55,27.950000000000003
4625011035,València,Valencia/Valéncia,989,15750,26,NA,NA,7.03125,21.66,27.41,NA,16.68,23.92,10.82,22.65
4625011036,València,Valencia/Valéncia,895,12950,32.9,NA,NA,6.42868852459016,14.85,25.89,NA,20.67,18.02,11.96,19.44
4625011037,València,Valencia/Valéncia,831,13650,32.9,NA,NA,6.9933489827856,16.08,26.55,NA,26.590000000000003,22.66,13.96,22.86
4625011038,València,Valencia/Valéncia,1436,17150,22.7,NA,NA,6.5698364848817,18.87,23.630000000000003,10.344827586206897,21.31,33.52,12.53,23.33
4625011038,València,Valencia/Valéncia,1436,17150,22.7,NA,NA,6.5698364848817,18.87,23.630000000000003,9.852216748768472,21.31,33.52,12.53,23.33
4625011039,València,Valencia/Valéncia,1253,15050,25.2,NA,NA,7.36051245210728,18.94,22.02,14.285714285714286,19.63,25.94,11.09,24.42
4625011039,València,Valencia/Valéncia,1253,15050,25.2,NA,NA,7.36051245210728,18.94,22.02,14.361702127659576,19.63,25.94,11.09,24.42
4625011040,València,Valencia/Valéncia,1140,21350,9.4,NA,NA,6.14754098360656,18.88,12.94,NA,10.96,42.95,10.35,19.39
4625011041,València,Valencia/Valéncia,2417,18550,18.4,NA,NA,7.63514177600865,17.68,17.22,12.874251497005988,14.11,34.599999999999994,13.900000000000002,20.56
4625011041,València,Valencia/Valéncia,2417,18550,18.4,NA,NA,7.63514177600865,17.68,17.22,12.874251497005988,14.11,34.599999999999994,13.900000000000002,20.56
4625011042,València,Valencia/Valéncia,1312,10850,43.9,NA,NA,7.14285714285714,15.47,40.34,14.534883720930232,20.35,14.67,14.79,19.74
4625011042,València,Valencia/Valéncia,1312,10850,43.9,NA,NA,7.14285714285714,15.47,40.34,14.534883720930232,20.35,14.67,14.79,19.74
4625011044,València,Valencia/Valéncia,1001,12950,32,NA,NA,4.66011045026582,13.85,31.069999999999997,NA,19.68,15.27,15.58,16.68
4625011045,València,Valencia/Valéncia,987,11550,39.7,NA,NA,5.38461538461538,13.5,35.42,NA,26.040000000000003,11.66,17.43,18.14
4625011046,València,Valencia/Valéncia,1430,12950,34.9,NA,NA,5.76951331379714,18.15,28.32,13.846153846153848,18.88,17.09,14.48,21.33
4625011046,València,Valencia/Valéncia,1430,12950,34.9,NA,NA,5.76951331379714,18.15,28.32,13.846153846153848,18.88,17.09,14.48,21.33
4625011047,València,Valencia/Valéncia,1396,12950,34.1,NA,NA,5.61422413793103,16.29,29.17,12.021857923497269,20.7,15.95,16.91,19.05
4625011047,València,Valencia/Valéncia,1396,12950,34.1,NA,NA,5.61422413793103,16.29,29.17,12.087912087912088,20.7,15.95,16.91,19.05
4625011048,València,Valencia/Valéncia,1207,12950,33.7,NA,NA,4.72972972972973,14.74,27.82,NA,18.14,13.58,14.000000000000002,19.97
4625011050,València,Valencia/Valéncia,1254,16450,19.4,NA,NA,6.98245657527228,25.369999999999997,19.15,13.333333333333334,12.28,22.2,9.49,31.819999999999997
4625011050,València,Valencia/Valéncia,1254,16450,19.4,NA,NA,6.98245657527228,25.369999999999997,19.15,13.40782122905028,12.28,22.2,9.49,31.819999999999997
4625011051,València,Valencia/Valéncia,1115,19950,11.8,NA,NA,7.09686147186147,22.53,15.509999999999998,NA,13.089999999999998,37.47,11.21,25.92
4625011052,València,Valencia/Valéncia,1860,22750,10.3,NA,NA,5.95168700457672,16.09,15.14,14.163090128755364,11.72,47.22,12.1,17.150000000000002
4625011052,València,Valencia/Valéncia,1860,22750,10.3,NA,NA,5.95168700457672,16.09,15.14,14.163090128755364,11.72,47.22,12.1,17.150000000000002
4625011053,València,Valencia/Valéncia,1728,16450,14.1,NA,NA,6.01724137931034,15.07,17.78,12.5,11.11,25.97,16.669999999999998,15.68
4625011053,València,Valencia/Valéncia,1728,16450,14.1,NA,NA,6.01724137931034,15.07,17.78,12.946428571428571,11.11,25.97,16.669999999999998,15.68
4625011054,València,Valencia/Valéncia,1165,17150,15.8,NA,NA,6.84312103666942,13.45,15.95,NA,13.91,35.11,16.39,14.59
4625011055,València,Valencia/Valéncia,1228,17850,16.8,NA,NA,NA,18.02,18.59,NA,15.47,32.66,15.47,19.54
4625012001,València,Valencia/Valéncia,1796,13650,28.6,NA,NA,6.59340659340659,17.5,21.24,14.028776978417266,31.069999999999997,31.480000000000004,9.97,22.44
4625012001,València,Valencia/Valéncia,1796,13650,28.6,NA,NA,6.59340659340659,17.5,21.24,14.028776978417266,31.069999999999997,31.480000000000004,9.97,22.44
4625012002,València,Valencia/Valéncia,1184,16450,24.4,NA,NA,6.96307022977638,16.57,17.28,NA,27.62,40.08,12.33,19.17
4625012003,València,Valencia/Valéncia,1575,15750,25.8,NA,NA,6.12244897959184,18.07,19.92,11.926605504587156,26.16,33.57,11.11,21.9
4625012003,València,Valencia/Valéncia,1575,15750,25.8,NA,NA,6.12244897959184,18.07,19.92,12.844036697247706,26.16,33.57,11.11,21.9
4625012006,València,Valencia/Valéncia,1986,14350,27.3,NA,NA,6.67813231850117,17.380000000000003,20.02,11.151079136690647,31.119999999999997,28.6,11.08,23.31
4625012006,València,Valencia/Valéncia,1986,14350,27.3,NA,NA,6.67813231850117,17.380000000000003,20.02,11.151079136690647,31.119999999999997,28.6,11.08,23.31
4625012008,València,Valencia/Valéncia,1324,17150,16.7,NA,NA,6.25,21.56,14.86,12.29946524064171,19.18,35.82,11.03,23.34
4625012008,València,Valencia/Valéncia,1324,17150,16.7,NA,NA,6.25,21.56,14.86,11.764705882352942,19.18,35.82,11.03,23.34
4625012009,València,Valencia/Valéncia,1002,16450,22,NA,NA,6.78373179267105,23.87,17.04,NA,20.06,30.06,9.68,31.24
4625012010,València,Valencia/Valéncia,1427,15750,22.4,NA,NA,7.5136845706466,21.22,21.81,14.903846153846152,20.18,27.19,11.84,26.979999999999997
4625012010,València,Valencia/Valéncia,1427,15750,22.4,NA,NA,7.5136845706466,21.22,21.81,14.903846153846152,20.18,27.19,11.84,26.979999999999997
4625012011,València,Valencia/Valéncia,1021,14350,27.6,NA,NA,6.13414951002614,14.48,18.39,NA,31.83,29.75,13.420000000000002,18.81
4625012012,València,Valencia/Valéncia,1670,15750,25.8,NA,NA,5.61951754385965,15.83,17.41,11.059907834101384,23.11,31.59,14.13,18.5
4625012012,València,Valencia/Valéncia,1670,15750,25.8,NA,NA,5.61951754385965,15.83,17.41,10.599078341013826,23.11,31.59,14.13,18.5
4625012013,València,Valencia/Valéncia,2102,17150,17.5,NA,NA,5.97619047619048,14.97,16.32,13.653136531365314,19.55,32.57,14.84,17.22
4625012013,València,Valencia/Valéncia,2102,17150,17.5,NA,NA,5.97619047619048,14.97,16.32,13.284132841328413,19.55,32.57,14.84,17.22
4625012014,València,Valencia/Valéncia,1721,15750,22,NA,NA,5.71428571428571,11.97,19.67,13.824884792626728,20.4,29.630000000000003,18.42,14.24
4625012014,València,Valencia/Valéncia,1721,15750,22,NA,NA,5.71428571428571,11.97,19.67,13.88888888888889,20.4,29.630000000000003,18.42,14.24
4625012015,València,Valencia/Valéncia,1181,13650,30.3,NA,NA,7.14285714285714,14.29,25.27,NA,29.38,27.79,13.46,17.27
4625012016,València,Valencia/Valéncia,1869,19950,13.4,NA,NA,6.275,9.83,12.88,13.362068965517242,11.18,41.71,19.96,9.31
4625012016,València,Valencia/Valéncia,1869,19950,13.4,NA,NA,6.275,9.83,12.88,13.304721030042918,11.18,41.71,19.96,9.31
4625012018,València,Valencia/Valéncia,1382,17850,23.2,NA,NA,6.62650602409639,17.43,13.96,14.07035175879397,21.92,44.79,13.239999999999998,21.64
4625012018,València,Valencia/Valéncia,1382,17850,23.2,NA,NA,6.62650602409639,17.43,13.96,13.636363636363637,21.92,44.79,13.239999999999998,21.64
4625012019,València,Valencia/Valéncia,1173,17850,20.5,NA,NA,7.05128205128205,15.68,16.689999999999998,10.714285714285714,21.48,40.53,13.55,19.01
4625012019,València,Valencia/Valéncia,1173,17850,20.5,NA,NA,7.05128205128205,15.68,16.689999999999998,10.650887573964496,21.48,40.53,13.55,19.01
4625012020,València,Valencia/Valéncia,1223,19250,13.8,NA,NA,6.15001913509376,21.4,13.65,NA,18.07,40.62,9.81,25.019999999999996
4625012021,València,Valencia/Valéncia,1907,17150,19.4,NA,NA,6.52650015229973,19.68,18.34,11.11111111111111,21.709999999999997,40.37,12.85,22.71
4625012021,València,Valencia/Valéncia,1907,17150,19.4,NA,NA,6.52650015229973,19.68,18.34,11.11111111111111,21.709999999999997,40.37,12.85,22.71
