codigo_dist,mun,prov,pob,renta_med,pobreza_pc,pobreza_menores_pc,pobreza_mayores_pc,precio_alquiler,jubilados_pc,parados_pc,monoparental_pc,extranjeros_pc,estudios_sup_pc,menores_pc,mayores_pc
4618401,Ontinyent,Valencia/Valéncia,9908,14350,22.7,34,15.4,3.6036036036036,17.46305854162055,19.325016896401827,10.676156583629894,9.980668146951958,21.57469754895519,16.772565603552682,18.18635244247073
4618402,Ontinyent,Valencia/Valéncia,8195,17850,17.3,22.4,13.9,3.7413369499307,17.763251279628157,16.27966963641125,8.820023837902264,13.057607077486272,28.82920882065042,13.7771677852349,18.65946918852959
4618403,Ontinyent,Valencia/Valéncia,17799,15750,19.2,29.8,10.8,3.28015627924387,18.17412040849072,16.147852639948553,11.2409571508069,13.79942861958537,26.078489019151984,14.732567559975282,19.389160627001516
4618501,Otos,Valencia/Valéncia,428,15750,NA,NA,NA,NA,24.93,6.6000000000000005,NA,5.140000000000001,23.87,11.92,28.04
4618601,Paiporta,Valencia/Valéncia,26617,16450,17.5,22,17,5,13.1262404444022,15.719172000480658,12.027278363298205,10.1886775369125,30.37731485960323,17.912405981139873,14.753472592703911
4618701,Palma de Gandía,Valencia/Valéncia,1669,15050,20.1,NA,NA,NA,21.97,15.14,12.82051282051282,15.04,21.3,11.38,24.81
4618801,Palmera,Valencia/Valéncia,1022,15050,17.3,NA,NA,2.9126213592233,13.29,13.489999999999997,NA,17.22,25.97,18.98,13.89
4618901,"Palomar, el",Valencia/Valéncia,579,15750,18.6,NA,NA,NA,18.02,12.04,NA,9.67,24.95,12.78,19.34
4619001,Paterna,Valencia/Valéncia,71328,17150,20.2,25.7,16.7,5.44554455445545,13.260187191186889,17.210510549645438,12.39612188365651,13.920976755271422,36.34153735380872,19.617793152759084,14.318240803050696
4619101,Pedralba,Valencia/Valéncia,2847,14350,28.1,41.3,21.7,3.09278350515464,18.15,16.45,10.94890510948905,18.65,22.06,12.89,22.2
4619201,Petrés,Valencia/Valéncia,1009,16450,19.6,NA,NA,3.52890865549093,17.72,11.51,NA,9.22,32.05,14.97,20.61
4619301,Picanya,Valencia/Valéncia,11720,19250,13.1,16.6,10.9,4.66919191919192,16.589597582922007,13.204278465112644,12.244897959183673,9.907162969283275,34.32065306989573,16.051430887372014,17.550258532423207
4619401,Picassent,Valencia/Valéncia,21543,16450,19.9,25.5,17.3,4.25350991460414,14.901890675576986,16.494104023259762,11.614993058769087,10.523156941930091,27.38683096980427,17.234394466880193,16.99848489068375
4619501,Piles,Valencia/Valéncia,2770,16450,18.4,27.3,13.9,3.84615384615385,16.72,12.09,11.21951219512195,19.24,25.8,14.909999999999998,17.69
4619601,Pinet,Valencia/Valéncia,158,17150,NA,NA,NA,NA,17.69,9.64,NA,9.49,23.81,6.959999999999999,28.48
4619701,Polinyà de Xúquer,Valencia/Valéncia,2514,15750,19.8,NA,NA,3.21085164835165,17.419999999999998,13.03,11.538461538461538,9.07,25.18,15.95,19.61
4619801,Potries,Valencia/Valéncia,1056,17850,16,NA,NA,3.16365254872564,20.97,12.16,NA,9.09,30.72,10.61,21.02
4619901,"Pobla de Farnals, la",Valencia/Valéncia,8294,17150,16.5,21.1,12.4,5.69736597170514,15.925043061655735,12.781020260440584,10.446503791069924,15.420453339763684,31.95042091811257,15.73480106100796,17.51841451651796
4620001,"Pobla del Duc, la",Valencia/Valéncia,2470,15750,17.3,NA,NA,2.99082568807339,22.887472874378147,5.814334354967067,9.223300970873789,14.860728744939273,20.88978178799769,12.791417004048585,23.807935222672064
4620101,Puebla de San Miguel,Valencia/Valéncia,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4620201,"Pobla de Vallbona, la",Valencia/Valéncia,25552,18550,17.1,21.5,15.9,4.62626262626263,11.58164961428645,13.777887067350935,11.591478696741854,12.1789582028804,33.82830796123275,19.133457263619285,12.32424467752035
4620301,"Pobla Llarga, la",Valencia/Valéncia,4422,16450,16.9,26.2,10.5,3.08858547516948,20.856572298317676,11.413052831383384,13.36405529953917,8.43545906829489,25.112790135237766,14.449547715965624,20.874197195838985
4620401,"Puig de Santa Maria, el",Valencia/Valéncia,4584,18550,14.2,16.9,12.3,4.8314606741573,18.74685963822909,14.327017203369753,12.110726643598616,10.75205497382199,33.5692937564628,16.687482547993017,19.914037958115184
4620402,"Puig de Santa Maria, el",Valencia/Valéncia,4132,19950,13.9,19,11,5.81395348837209,20.137841702247187,15.154753676267418,11.631944444444445,12.054590997095838,37.41833592134832,13.843175217812195,22.09426669893514
4620501,Puçol,Valencia/Valéncia,19951,17850,16.1,21.5,12.4,4.92380512583699,16.049825878626248,12.794282571842173,11.495422177009155,14.515291464087014,32.7995915430484,16.52031677610145,17.301956794145656
4620601,Quesa,Valencia/Valéncia,669,13650,27.2,NA,NA,1.48184601924759,21.85,18.18,NA,8.219999999999999,16.72,9.72,29.75
4620701,Rafelbunyol,Valencia/Valéncia,9344,17150,14.4,17.4,13.1,5.3030303030303,14.710685170754804,13.33220984452324,11.19592875318066,9.548134631849315,33.95781537442154,17.936883561643835,15.282782534246577
4620801,Rafelcofer,Valencia/Valéncia,1371,17150,19.4,NA,NA,3.74680450137044,23.799999999999997,16.28,13.812154696132596,11.67,29.2,13.57,22.54
4620901,Rafelguaraf,Valencia/Valéncia,2359,15750,18,NA,NA,NA,20.019190743091,10.509738302560752,10.27027027027027,6.106256888512082,17.67506021716253,13.18402713013989,22.30130987706656
4621001,Ráfol de Salem,Valencia/Valéncia,448,14350,NA,NA,NA,NA,16.57,11.82,NA,10.71,23.76,19.2,20.979999999999997
4621101,"Real de Gandia, el",Valencia/Valéncia,2555,15750,18.5,27.5,11.3,3.63664215686275,16.23,17.06,11.585365853658535,15.15,26.3,14.87,15.97
4621201,Real,Valencia/Valéncia,2271,14350,22.8,NA,NA,3.57142857142857,16.33,13.22,11.437908496732026,14.530000000000005,20.880000000000003,13.74,20.48
4621301,Requena,Valencia/Valéncia,5877,16450,20.1,NA,NA,3.91302834974291,15.019848451055973,14.054504150207816,10.599078341013826,10.569040326697296,30.0667571277784,16.639397651863195,17.59624468266122
4621302,Requena,Valencia/Valéncia,10422,15750,21.8,NA,NA,3.42857142857143,16.628807355887602,14.516026202870371,12.370311252992815,13.059347534062558,27.28919909278701,14.766077528305509,20.457177125311837
4621303,Requena,Valencia/Valéncia,3364,14350,22.9,NA,NA,2.58085500544454,18.361115477025727,11.610861910518796,10.92436974789916,8.979060642092746,20.304887062252117,14.503766349583827,25.38563614744352
4621304,Requena,Valencia/Valéncia,781,12950,34.7,NA,NA,NA,23.99,13.77,NA,9.22,15.2,8.19,36.620000000000005
4621401,Riba-roja de Túria,Valencia/Valéncia,2527,15750,22,31.6,17.1,3.91752577319588,18.711039207726436,16.571951383281096,10.74766355140187,12.660751879699248,25.308418160584015,13.056616541353383,22.71609022556391
4621402,Riba-roja de Túria,Valencia/Valéncia,11590,16450,16.5,18.8,15.5,4.5045045045045,12.371167293358392,16.127250738923866,11.75228712174525,9.585840379637618,28.28110260188024,18.112016393442623,13.364269197584123
4621403,Riba-roja de Túria,Valencia/Valéncia,8814,20650,15.3,21.4,10.4,4.47761194029851,10.166592578181987,13.572648839778592,11.187438665358194,13.671553210801,42.119195911713305,17.51669956886771,10.915270024960291
4621501,Riola,Valencia/Valéncia,1781,15050,20.5,NA,NA,2.93561036599227,16.97,18.67,12.76595744680851,7.36,25.35,15.61,19.88
4621601,Rocafort,Valencia/Valéncia,7442,23450,10,9.8,10.5,5.88235294117647,12.753164927254568,11.116545026940102,12.485414235705951,11.071648750335932,56.1677104802585,18.94904729911314,13.990192152647138
4621701,Rotglà i Corberà,Valencia/Valéncia,1140,15750,17.6,NA,NA,NA,17.61,11.29,NA,7.369999999999999,21.36,13.33,20.09
4621801,Ròtova,Valencia/Valéncia,1272,16450,15.8,NA,NA,3.17451472090647,21.84,10.88,9.6045197740113,8.1,24.82,12.89,26.100000000000005
4621901,Rugat,Valencia/Valéncia,180,15050,NA,NA,NA,NA,28.050000000000004,5.56,NA,25.56,22.56,8.89,32.22
4622001,Sagunto/Sagunt,Valencia/Valéncia,1067,19250,23.5,NA,NA,3.62694300518135,14.32,14.69,NA,27.089999999999996,46.42,16.21,16.12
4622003,Sagunto/Sagunt,Valencia/Valéncia,16378,15050,25.9,41.2,16,3.96039779134041,20.72442222695786,19.241724171463375,11.817367949865712,18.379211747466112,25.225311259610155,13.592698742215166,24.563046159482234
4622004,Sagunto/Sagunt,Valencia/Valéncia,3587,21350,9.2,11.6,7.5,4.63800113829295,7.645710319355412,8.99156128473441,11.529933481152993,7.050897686088653,52.28743833948289,24.503490381934764,7.3280094786729855
4622005,Sagunto/Sagunt,Valencia/Valéncia,3655,10850,43.8,57.7,29.9,NA,13.099805081832596,33.65572744071368,16.210045662100455,15.484585499316005,13.642937695237316,19.780008207934333,15.539630642954856
4622006,Sagunto/Sagunt,Valencia/Valéncia,17265,16450,21.1,32.2,11.9,NA,18.67749482901812,19.585422966695734,11.65748198389148,17.688707211120768,30.11418646899572,13.198532290761657,24.233794381697074
4622007,Sagunto/Sagunt,Valencia/Valéncia,23883,17850,16.8,23.3,10,NA,16.653465484574156,15.390074958043837,11.975173420956551,14.528834317296823,35.04662535278698,15.773011765691075,19.814135996315372
4622008,Sagunto/Sagunt,Valencia/Valéncia,1491,25550,12.1,NA,NA,NA,19.74,11.429999999999998,10,14.49,53.43,11,20.86
4622101,Salem,Valencia/Valéncia,417,16450,NA,NA,NA,NA,21.92,12.44,NA,6.47,20.27,12.470000000000002,23.74
4622201,Sant Joanet,Valencia/Valéncia,519,16450,12.1,NA,NA,NA,15.28,8.82,NA,4.43,30.09,16.76,15.8
4622301,Sedaví,Valencia/Valéncia,10352,15750,19.8,24.7,15.7,5.09259259259259,15.834916287162596,17.978727661542962,11.508704061895552,11.100718701700156,26.265671902606424,15.824088098918082,19.88024826120556
4622401,Segart,Valencia/Valéncia,177,17150,NA,NA,NA,NA,19.19,15.740000000000002,NA,6.779999999999999,33.14,2.82,24.860000000000003
4622501,Sellent,Valencia/Valéncia,381,15050,NA,NA,NA,NA,21.33,11.33,NA,7.610000000000001,20.5,5.25,28.08
4622601,Sempere,Valencia/Valéncia,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4622701,Senyera,Valencia/Valéncia,1134,15750,14.9,NA,NA,NA,17.29,10.92,NA,4.590000000000001,21.42,16.84,16.31
4622801,Serra,Valencia/Valéncia,3339,17850,18.5,24.7,19.5,3.7109375,14.505008853200003,16.599980835024642,10.882352941176473,11.41360287511231,37.86525084066674,14.734186882300088,16.619604672057502
4622901,Siete Aguas,Valencia/Valéncia,1203,15750,24.1,NA,NA,3.163419365722,22.09,16.2,10.052910052910052,13.22,31.480000000000004,11.55,23.52
4623001,Silla,Valencia/Valéncia,19216,16450,19.4,25.5,13.6,4.26829268292683,16.53710709105844,18.09109759637912,11.3423517169615,13.60849292256453,25.123822372715303,16.005660387177354,18.656811511240633
4623101,Simat de la Valldigna,Valencia/Valéncia,3307,15750,17.7,22.4,13.7,3.31541218637993,21.298663779265844,9.979914420161728,10.599078341013826,16.121375869368006,20.8426791536784,13.093495615361356,22.98436649531297
4623201,Sinarcas,Valencia/Valéncia,1105,15050,25.8,NA,NA,2.34777015437393,20.14,13.91,NA,15.57,19.43,11.04,25.61
4623301,Sollana,Valencia/Valéncia,4903,16450,16.1,22,13.1,3.58870967741935,18.0055171156833,12.702178174108209,12.633181126331811,10.464947991025902,21.51156053739161,13.808194982663675,20.04937589231083
4623401,Sot de Chera,Valencia/Valéncia,371,16450,NA,NA,NA,NA,17.46,19.47,NA,7.01,26.63,8.89,22.37
4623501,Sueca,Valencia/Valéncia,7603,16450,21.1,30,16.8,4.0625,15.779128611410863,14.762363701824274,10.511627906976743,13.323810338024463,29.69748106856312,14.21736945942391,20.2022662107063
4623502,Sueca,Valencia/Valéncia,7515,16450,19.8,25.5,18.1,3.7037037037037,16.038450242861327,15.621074279981404,11.337868480725623,10.781632734530938,27.84850405188517,14.707148369926813,20.440053226879577
4623503,Sueca,Valencia/Valéncia,5998,15050,22.8,29.7,19.1,3.58333333333333,16.350274890051338,17.541962278820623,11.68289290681502,11.486665555185064,23.33776521167402,14.139108036012006,21.572717572524176
4623504,Sueca,Valencia/Valéncia,6806,16450,19.9,27.1,16,3.35365853658537,15.66276365624699,16.61054995723109,11.856474258970358,10.752807816632384,28.202638635651613,14.928395533352925,20.12881868939171
4623601,Sumacàrcer,Valencia/Valéncia,1073,15050,20.3,NA,NA,NA,19.5,10.44,NA,5.779999999999999,22.51,10.16,26.93
4623701,Tavernes Blanques,Valencia/Valéncia,9202,16450,18.7,26.4,12.7,4.45544554455445,17.108494356053473,18.245136281212943,13.505747126436782,10.628964355574874,26.777794918875255,14.574355574875026,18.97641164964138
4623801,Tavernes de la Valldigna,Valencia/Valéncia,4354,14350,26.2,39.8,17.7,2.99823366645175,18.978521129214197,19.64700706277324,12.023460410557185,9.34867478180983,14.641522749920505,15.753217730822234,20.76185576481396
4623802,Tavernes de la Valldigna,Valencia/Valéncia,2883,15050,21.4,32.8,12.8,2.85363646242979,18.48288505733072,14.466528914233352,NA,12.002986472424558,25.116415149335783,15.747981269510923,20.94977107180021
4623803,Tavernes de la Valldigna,Valencia/Valéncia,9892,17150,16.7,23.6,10.7,2.96296296296296,19.65911501051232,12.56246355854046,10.869565217391305,11.494805903760614,31.680593659417756,14.32710574201375,21.018883946623532
4623901,Teresa de Cofrentes,Valencia/Valéncia,620,14350,22.7,NA,NA,NA,28.47,21.62,NA,25,17.5,5.970000000000001,43.39
4624001,Terrateig,Valencia/Valéncia,274,15750,NA,NA,NA,NA,21.77,11.57,NA,16.42,16.53,9.49,29.2
4624101,Titaguas,Valencia/Valéncia,471,15050,NA,NA,NA,NA,27.99,10.14,NA,5.1,25.6,11.25,29.94
4624201,Torrebaja,Valencia/Valéncia,403,17150,NA,NA,NA,NA,23.46,12.79,NA,11.410000000000002,31.00999999999999,11.17,30.769999999999992
4624301,Torrella,Valencia/Valéncia,136,15750,NA,NA,NA,NA,24.790000000000003,12.7,NA,5.1499999999999995,23.93,13.97,28.68
4624401,Torrent,Valencia/Valéncia,19515,12250,36.1,49.4,23.8,4.55366298279594,12.756085694958164,26.11992626942557,12.307692307692308,19.999202152190623,19.148702307902617,19.29163054060979,15.283344094286448
4624402,Torrent,Valencia/Valéncia,8756,14350,27.2,35.8,19.7,4.87384069830878,14.078851252473338,22.98741069926671,10.263522884882107,15.52084627683874,23.865798912509444,17.73509136592051,16.309466651439013
4624403,Torrent,Valencia/Valéncia,39448,15050,21.6,27.6,18,5.27449588109327,13.5865550510844,18.69924177654159,12.446120689655173,13.262403163658488,25.50867175304107,16.69342273372541,16.730243358345163
4624404,Torrent,Valencia/Valéncia,16606,21350,12,14.2,9.7,6.18866928838951,15.098495156545544,12.476594471644605,9.866102889358704,10.218579429122006,40.36999048140643,17.838201854751293,15.83729435143924
4624501,Torres Torres,Valencia/Valéncia,681,17850,18.6,NA,NA,NA,18.18,15.709999999999996,NA,12.92,34.74,9.54,22.91
4624601,Tous,Valencia/Valéncia,1285,17150,13.2,NA,NA,NA,17.669999999999998,10.93,NA,3.810000000000001,24.13,14.55,22.8
4624701,Tuéjar,Valencia/Valéncia,1170,15050,22,NA,NA,3.07131195645563,24.13,16.79,NA,6.75,18.03,8.97,31.36999999999999
4624801,Turís,Valencia/Valéncia,3331,15050,23.3,31.5,18.5,3.26090664667058,13.399789707903851,15.347726496740163,10.034602076124568,12.608501951365955,24.833692369033976,17.56235965175623,16.118183728610028
4624802,Turís,Valencia/Valéncia,3572,15050,21.1,27.8,19.3,3.57142857142857,17.266314146258765,12.389198706746129,8.45360824742268,13.018712206047034,24.491632113921636,14.386696528555431,21.24874580067189
4624901,Utiel,Valencia/Valéncia,1405,13650,26.4,NA,NA,3.70879120879121,23.304439756979768,15.50355688910301,NA,10.533886120996442,20.00050647601551,11.746975088967972,31.673971530249112
4624902,Utiel,Valencia/Valéncia,4566,15750,19.5,22.2,22.9,3.61386138613861,15.849978939409674,11.24104358089539,9.966777408637874,6.5905562855891375,26.032860998940414,15.286651335961452,21.24261717038984
4624903,Utiel,Valencia/Valéncia,3627,15750,20.3,26.1,20,3.43137254901961,17.58496358243159,12.59904547301371,8.653846153846153,7.225654811138682,23.60781379649742,13.453697270471464,22.85565205403915
4624904,Utiel,Valencia/Valéncia,1864,12250,35.7,NA,NA,3.09574468085106,19.85,11.03,10.344827586206897,11,23.13,11.640000000000002,27.52
4625001,València,Valencia/Valéncia,26720,22750,16.2,16.9,10.7,8.76741943869509,17.35052865663788,12.121234465549517,11.21599111604664,21.406973053892212,59.51635593723368,12.317537799401196,21.036675149700596
4625002,València,Valencia/Valéncia,42347,25550,12.2,13.3,8.5,7.5,19.265620226119392,11.242708414971611,12.069590431315694,14.772212671499751,61.48437259740088,14.285941152856164,23.135675490589655
4625003,València,Valencia/Valéncia,48096,22750,13.9,15.6,9.3,6.87022900763359,20.218476630276815,13.12099070564448,12.157987643424535,16.15505967232202,55.63514109572185,13.331509065202928,23.628085287757816
4625004,València,Valencia/Valéncia,38177,21350,15.5,19,10.4,6.73191087134442,20.28664809397873,13.592685544197291,12.269756387403444,18.898339052308984,47.70391201024792,16.214041438562486,21.47866149776043
4625005,València,Valencia/Valéncia,46722,17850,20.2,27.3,12.2,6.38004970486773,20.235440559698585,16.911893477910635,13.121399615959035,21.00137879371602,39.66839882287467,12.885266255725355,23.579254098711527
4625006,València,Valencia/Valéncia,30254,27650,10.2,10.5,6.3,7.5,20.261125467969595,10.012517773205888,12.425565700674872,12.894792093607457,64.28826434456167,15.556901236200172,23.97702584782178
4625007,València,Valencia/Valéncia,48438,15050,25.8,38.6,14.6,5.55555555555556,18.42989741747896,19.384144944512567,13.20874920365258,25.61009001197407,30.571439956570096,12.919806556835542,22.15391882406375
4625008,València,Valencia/Valéncia,57337,18550,16.1,22.5,11.1,5.55555555555556,19.10907044793425,15.394770285064222,12.798455056179776,14.841653208225056,38.30944138338561,13.122982716221635,21.629753387864728
4625009,València,Valencia/Valéncia,51791,16450,21.8,31.4,13.3,5.79205358462676,18.38686934158993,17.75109903218949,12.645873116910671,20.872748933212335,31.02220234577543,12.857215346295687,21.36962580371107
4625010,València,Valencia/Valéncia,73226,17150,21.8,29.1,14.8,5.98901098901099,17.997886734707745,18.62015849677848,12.919414969888155,20.23824925572884,34.94709789324789,14.181835823341435,21.216170622456502
4625011,València,Valencia/Valéncia,54774,15750,24.7,35.7,15.6,6.53069613163704,17.42494528468776,22.586464587510054,12.840018441678192,18.053710702157957,28.63330396038552,13.707423229999636,20.81501679629021
4625012,València,Valencia/Valéncia,64992,18550,19,22.6,13.4,7.01951951951952,16.178097840063145,16.03195067595787,12.780203784570595,20.82235552067947,40.469006051111315,14.916283234859677,18.688727535696703
4625013,València,Valencia/Valéncia,35838,20650,16.4,22.6,9.4,7.05128205128205,21.72570572170897,15.3397525491422,13.017575215966636,16.31623556002009,47.15284382314038,11.15266253697193,25.54016630392321
4625014,València,Valencia/Valéncia,28030,19950,16.4,21.5,10.1,6.78085614950022,19.67908673986281,14.449711811415495,12,15.939951837317158,46.92785337705447,11.926610417409918,22.836940064216908
4625015,València,Valencia/Valéncia,53318,15750,24.6,32,16.5,6.14035087719298,15.474155111463013,19.23445252480971,12.989247311827956,24.183005739150005,30.698961698548267,15.935202370681573,18.0127289095615
4625016,València,Valencia/Valéncia,47009,16450,21.9,29.4,14.2,6.01418546365915,15.88737668003674,17.288615382373447,12.09725242142716,19.839055500010637,30.714775118133616,15.45721159777915,18.59682231062137
4625017,València,Valencia/Valéncia,6349,19250,15.7,17.6,14.4,4.76190476190476,18.41385924424602,13.462401752378264,12.153518123667377,10.442778390297686,38.20613233398337,15.327903606867224,20.773964403843124
4625018,València,Valencia/Valéncia,14370,15050,24.8,33.1,16.6,4.97084805396839,16.35959499530501,19.892424671384767,13.318616629874908,17.773041753653445,27.509362663180205,15.176674321503132,18.82500208768267
4625019,València,Valencia/Valéncia,21054,16450,21.3,30.2,15,5.13906868316915,17.321054914134766,17.200899571015793,11.702615878843506,14.905151040182387,27.922896249638367,14.439781989170704,20.737673601215924
4625101,Vallada,Valencia/Valéncia,3090,15750,17,21,18.1,2.16803760282021,21.06810842406367,15.556319501454114,8.771929824561404,7.705543689320388,24.275686474623793,12.300126213592232,24.141135922330093
4625201,Vallanca,Valencia/Valéncia,135,15750,NA,NA,NA,NA,32.28,7.41,NA,1.48,22.05,5.93,41.48
4625301,Vallés,Valencia/Valéncia,154,12950,NA,NA,NA,NA,14.88,20.51,NA,3.25,25.619999999999997,21.43,16.23
4625401,Venta del Moro,Valencia/Valéncia,1189,12250,36.4,NA,NA,NA,21.91,10.67,9.94475138121547,13.62,15.32,9.42,32.629999999999995
4625501,Vilallonga/Villalonga,Valencia/Valéncia,4479,15750,18.7,26.6,10.8,3.125,19.498684443573808,15.742331646824198,12.186978297161936,13.330982362134405,23.26670518455487,15.267043983031924,19.555918731859787
4625601,Vilamarxant,Valencia/Valéncia,10193,15750,22.2,31,18.6,4.07965127798692,15.61793930913351,19.160290288130465,9.781021897810218,12.16545374276464,23.70589406395854,16.405769645835374,17.74626312175022
4625701,Castelló,Valencia/Valéncia,7031,16450,17.2,27.9,10.6,2.96296296296296,20.010550026398946,10.535946054277924,11.036339165545089,10.680085336367512,21.36580565148582,13.854622386573745,20.170475039112503
4625801,Villar del Arzobispo,Valencia/Valéncia,3576,15750,20.8,29.4,19.2,2.67804558233601,19.786918738720967,13.819847320775873,12.550607287449392,11.939261744966444,24.789058407116908,13.928657718120808,24.665939597315436
4625901,Villargordo del Cabriel,Valencia/Valéncia,588,14350,21,NA,NA,NA,22.99,7.75,NA,10.03,19.84,13.44,30.270000000000003
4626001,Vinalesa,Valencia/Valéncia,3484,18550,14.1,17.4,12,4.94402985074627,17.3517167447494,12.162007837977905,12.53481894150418,6.482640642939151,39.056343275605165,18.2864064293915,16.961185419058555
4626101,Yátova,Valencia/Valéncia,2115,16450,17.3,NA,NA,3.06128562136573,16.8,14.27,9.77198697068404,6.29,24.130000000000003,11.63,22.88
4626201,"Yesa, La",Valencia/Valéncia,230,17150,NA,NA,NA,NA,33.489999999999995,8.93,NA,4.35,33.03,5.220000000000001,36.96000000000001
4626301,Zarra,Valencia/Valéncia,367,12950,NA,NA,NA,NA,32.46,16.919999999999998,NA,26.159999999999997,15.07,5.99,43.05
4690201,Gátova,Valencia/Valéncia,421,13650,NA,NA,NA,NA,22.37,24.209999999999997,NA,3.8,20,9.74,30.64
4690301,San Antonio de Benagéber,Valencia/Valéncia,9455,23450,9.9,10.9,8.8,4.89632026848855,11.95055823807593,9.699603785472178,9.914204003813156,11.295003701745108,50.28462630601469,23.62543945002644,11.635923849814912
4690401,Benicull de Xúquer,Valencia/Valéncia,1096,15750,17.4,NA,NA,5.94059405940594,18.02,15.79,NA,9.95,27.19,14.42,16.79
